mode,domain,dim,var,trial_idx,oddball_idx,n_tiles,avg_edit_distance,distances_json
data,nuts_and_bolts,3,4,16,6,6,35.800000,"[50.0, 24.0, 45.0, 10.0, 50.0]"
data,nuts_and_bolts,3,4,17,1,6,38.800000,"[21.0, 21.0, 48.0, 50.0, 54.0]"
data,nuts_and_bolts,3,4,18,3,6,38.200000,"[18.0, 48.0, 21.0, 53.0, 51.0]"
data,nuts_and_bolts,3,4,19,4,6,35.600000,"[44.0, 27.0, 14.0, 37.0, 56.0]"
data,nuts_and_bolts,3,4,20,1,6,35.600000,"[21.0, 43.0, 48.0, 42.0, 24.0]"
data,nuts_and_bolts,3,4,21,6,6,44.600000,"[50.0, 48.0, 37.0, 47.0, 41.0]"
data,nuts_and_bolts,3,4,22,6,6,34.000000,"[13.0, 48.0, 48.0, 45.0, 16.0]"
data,nuts_and_bolts,3,4,23,3,6,37.200000,"[27.0, 54.0, 50.0, 43.0, 12.0]"
data,nuts_and_bolts,3,4,24,5,6,38.400000,"[21.0, 54.0, 21.0, 47.0, 49.0]"
data,nuts_and_bolts,3,5,0,4,6,37.600000,"[19.0, 47.0, 51.0, 50.0, 21.0]"
data,nuts_and_bolts,3,5,1,1,6,36.600000,"[56.0, 12.0, 50.0, 18.0, 47.0]"
data,nuts_and_bolts,3,5,2,6,6,35.800000,"[50.0, 16.0, 48.0, 9.0, 56.0]"
data,nuts_and_bolts,3,5,3,5,6,37.600000,"[13.0, 56.0, 54.0, 12.0, 53.0]"
data,nuts_and_bolts,3,5,4,2,6,38.000000,"[22.0, 56.0, 41.0, 15.0, 56.0]"
data,nuts_and_bolts,3,5,5,1,6,37.000000,"[53.0, 54.0, 13.0, 44.0, 21.0]"
data,nuts_and_bolts,3,5,6,3,6,36.400000,"[48.0, 21.0, 4.0, 56.0, 53.0]"
data,nuts_and_bolts,3,5,7,2,6,38.200000,"[47.0, 54.0, 15.0, 56.0, 19.0]"
data,nuts_and_bolts,3,5,8,1,6,40.000000,"[27.0, 53.0, 25.0, 50.0, 45.0]"
data,nuts_and_bolts,3,5,9,1,6,47.800000,"[50.0, 42.0, 43.0, 48.0, 56.0]"
data,nuts_and_bolts,3,5,10,5,6,37.000000,"[50.0, 56.0, 54.0, 15.0, 10.0]"
data,nuts_and_bolts,3,5,11,5,6,36.200000,"[41.0, 21.0, 56.0, 21.0, 42.0]"
data,nuts_and_bolts,3,5,12,1,6,49.200000,"[56.0, 44.0, 45.0, 53.0, 48.0]"
data,nuts_and_bolts,3,5,13,1,6,37.400000,"[53.0, 21.0, 47.0, 13.0, 53.0]"
data,nuts_and_bolts,3,5,14,5,6,36.800000,"[6.0, 56.0, 13.0, 53.0, 56.0]"
data,nuts_and_bolts,3,5,15,6,6,40.600000,"[56.0, 53.0, 21.0, 48.0, 25.0]"
data,nuts_and_bolts,3,5,16,2,6,36.400000,"[50.0, 48.0, 27.0, 47.0, 10.0]"
data,nuts_and_bolts,3,5,17,2,6,39.400000,"[47.0, 56.0, 48.0, 21.0, 25.0]"
data,nuts_and_bolts,3,5,18,1,6,40.600000,"[22.0, 56.0, 56.0, 22.0, 47.0]"
data,nuts_and_bolts,3,5,19,2,6,37.000000,"[50.0, 53.0, 12.0, 49.0, 21.0]"
data,nuts_and_bolts,3,5,20,4,6,37.000000,"[15.0, 56.0, 54.0, 51.0, 9.0]"
data,nuts_and_bolts,3,5,21,3,6,48.600000,"[50.0, 48.0, 56.0, 45.0, 44.0]"
data,nuts_and_bolts,3,5,22,1,6,35.200000,"[21.0, 53.0, 45.0, 15.0, 42.0]"
data,nuts_and_bolts,3,5,23,6,6,38.000000,"[22.0, 56.0, 6.0, 50.0, 56.0]"
data,nuts_and_bolts,3,5,24,6,6,38.200000,"[56.0, 48.0, 25.0, 12.0, 50.0]"
data,totems,3,0,0,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,1,3,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,2,6,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,3,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,4,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,5,5,6,4.000000,"[4.0, 4.0, 4.0, 4.0, 4.0]"
data,totems,3,0,6,4,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,7,4,6,4.000000,"[4.0, 4.0, 4.0, 4.0, 4.0]"
data,totems,3,0,8,4,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,9,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,10,5,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,11,4,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,12,4,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,13,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,14,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,15,3,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,16,5,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,17,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,18,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,19,4,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,20,3,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,21,1,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,22,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,0,23,3,6,15.000000,"[15.0, 15.0, 15.0, 15.0, 15.0]"
data,totems,3,0,24,4,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
data,totems,3,1,0,3,6,10.400000,"[16.0, 2.0, 16.0, 2.0, 16.0]"
data,totems,3,1,1,3,6,16.200000,"[15.0, 17.0, 17.0, 17.0, 15.0]"
data,totems,3,1,2,4,6,17.400000,"[15.0, 15.0, 19.0, 19.0, 19.0]"
data,totems,3,1,3,5,6,3.200000,"[4.0, 2.0, 2.0, 4.0, 4.0]"
data,totems,3,1,4,3,6,3.200000,"[4.0, 4.0, 2.0, 2.0, 4.0]"
data,totems,3,1,5,2,6,16.200000,"[17.0, 15.0, 17.0, 15.0, 17.0]"
data,totems,3,1,6,1,6,3.200000,"[4.0, 2.0, 2.0, 4.0, 4.0]"
data,totems,3,1,7,2,6,15.600000,"[15.0, 16.0, 16.0, 15.0, 16.0]"
data,totems,3,1,8,5,6,5.200000,"[6.0, 6.0, 4.0, 6.0, 4.0]"
data,totems,3,1,9,5,6,11.000000,"[17.0, 2.0, 2.0, 17.0, 17.0]"
data,totems,3,1,10,3,6,16.200000,"[17.0, 15.0, 15.0, 17.0, 17.0]"
data,totems,3,1,11,6,6,16.200000,"[17.0, 15.0, 17.0, 15.0, 17.0]"
data,totems,3,1,12,4,6,15.600000,"[16.0, 16.0, 15.0, 16.0, 15.0]"
data,totems,3,1,13,5,6,11.000000,"[17.0, 17.0, 2.0, 17.0, 2.0]"
data,totems,3,1,14,5,6,11.000000,"[17.0, 2.0, 17.0, 17.0, 2.0]"
data,totems,3,1,15,5,6,5.200000,"[6.0, 4.0, 6.0, 4.0, 6.0]"
data,totems,3,1,16,1,6,13.000000,"[19.0, 4.0, 4.0, 19.0, 19.0]"
data,totems,3,1,17,1,6,3.200000,"[2.0, 4.0, 2.0, 4.0, 4.0]"
data,totems,3,1,18,4,6,3.200000,"[4.0, 2.0, 2.0, 4.0, 4.0]"
data,totems,3,1,19,3,6,3.200000,"[2.0, 4.0, 4.0, 2.0, 4.0]"
data,totems,3,1,20,1,6,17.400000,"[19.0, 19.0, 15.0, 15.0, 19.0]"
data,totems,3,1,21,2,6,24.000000,"[15.0, 15.0, 30.0, 30.0, 30.0]"
data,totems,3,1,22,3,6,3.200000,"[4.0, 4.0, 2.0, 2.0, 4.0]"
data,totems,3,1,23,1,6,17.400000,"[15.0, 19.0, 19.0, 15.0, 19.0]"
data,totems,3,1,24,4,6,3.200000,"[2.0, 4.0, 4.0, 4.0, 2.0]"
data,totems,3,2,0,4,6,5.600000,"[4.0, 6.0, 6.0, 8.0, 4.0]"
data,totems,3,2,1,6,6,25.200000,"[15.0, 30.0, 17.0, 32.0, 32.0]"
data,totems,3,2,2,1,6,18.600000,"[17.0, 19.0, 19.0, 17.0, 21.0]"
data,totems,3,2,3,1,6,20.000000,"[32.0, 17.0, 2.0, 32.0, 17.0]"
data,totems,3,2,4,5,6,4.400000,"[4.0, 6.0, 4.0, 4.0, 4.0]"
data,totems,3,2,5,6,6,18.600000,"[15.0, 21.0, 17.0, 19.0, 21.0]"
data,totems,3,2,6,3,6,12.200000,"[19.0, 17.0, 19.0, 2.0, 4.0]"
data,totems,3,2,7,3,6,6.400000,"[6.0, 4.0, 8.0, 8.0, 6.0]"
data,totems,3,2,8,6,6,18.600000,"[19.0, 21.0, 17.0, 19.0, 17.0]"
data,totems,3,2,9,1,6,19.400000,"[16.0, 31.0, 2.0, 31.0, 17.0]"
data,totems,3,2,10,4,6,7.600000,"[4.0, 10.0, 8.0, 6.0, 10.0]"
data,totems,3,2,11,1,6,18.600000,"[21.0, 17.0, 19.0, 15.0, 21.0]"
data,totems,3,2,12,5,6,16.800000,"[18.0, 18.0, 15.0, 18.0, 15.0]"
data,totems,3,2,13,4,6,13.400000,"[6.0, 17.0, 17.0, 21.0, 6.0]"
data,totems,3,2,14,6,6,4.400000,"[6.0, 4.0, 4.0, 4.0, 4.0]"
data,totems,3,2,15,5,6,25.200000,"[32.0, 15.0, 32.0, 15.0, 32.0]"
data,totems,3,2,16,6,6,6.400000,"[4.0, 6.0, 8.0, 8.0, 6.0]"
data,totems,3,2,17,4,6,19.400000,"[16.0, 31.0, 31.0, 17.0, 2.0]"
data,totems,3,2,18,2,6,5.600000,"[8.0, 4.0, 6.0, 4.0, 6.0]"
data,totems,3,2,19,1,6,12.000000,"[4.0, 18.0, 4.0, 17.0, 17.0]"
data,totems,3,2,20,5,6,6.400000,"[6.0, 8.0, 6.0, 6.0, 6.0]"
data,totems,3,2,21,5,6,25.200000,"[32.0, 15.0, 17.0, 30.0, 32.0]"
data,totems,3,2,22,6,6,11.600000,"[16.0, 4.0, 16.0, 4.0, 18.0]"
data,totems,3,2,23,1,6,18.600000,"[17.0, 17.0, 19.0, 21.0, 19.0]"
data,totems,3,2,24,5,6,5.600000,"[4.0, 8.0, 2.0, 6.0, 8.0]"
data,totems,3,3,0,4,6,6.800000,"[8.0, 4.0, 4.0, 8.0, 10.0]"
data,totems,3,3,1,3,6,19.800000,"[19.0, 23.0, 15.0, 19.0, 23.0]"
data,totems,3,3,2,5,6,18.000000,"[20.0, 20.0, 19.0, 15.0, 16.0]"
data,totems,3,3,3,5,6,20.800000,"[17.0, 18.0, 17.0, 33.0, 19.0]"
data,totems,3,3,4,5,6,13.200000,"[20.0, 17.0, 6.0, 17.0, 6.0]"
data,totems,3,3,5,5,6,18.000000,"[19.0, 20.0, 18.0, 17.0, 16.0]"
data,totems,3,3,6,1,6,14.200000,"[22.0, 18.0, 8.0, 2.0, 21.0]"
data,totems,3,3,7,2,6,27.000000,"[15.0, 35.0, 20.0, 30.0, 35.0]"
data,totems,3,3,8,3,6,18.000000,"[19.0, 20.0, 18.0, 16.0, 17.0]"
data,totems,3,3,9,2,6,20.600000,"[17.0, 16.0, 18.0, 33.0, 19.0]"
data,totems,3,3,10,6,6,21.000000,"[19.0, 21.0, 25.0, 15.0, 25.0]"
data,totems,3,3,11,4,6,8.800000,"[12.0, 12.0, 6.0, 8.0, 6.0]"
data,totems,3,3,12,5,6,27.000000,"[34.0, 35.0, 20.0, 30.0, 16.0]"
data,totems,3,3,13,4,6,14.600000,"[23.0, 19.0, 21.0, 6.0, 4.0]"
data,totems,3,3,14,6,6,8.000000,"[4.0, 2.0, 12.0, 10.0, 12.0]"
data,totems,3,3,15,5,6,19.200000,"[22.0, 19.0, 20.0, 18.0, 17.0]"
data,totems,3,3,16,6,6,15.000000,"[22.0, 6.0, 20.0, 21.0, 6.0]"
data,totems,3,3,17,1,6,14.400000,"[21.0, 17.0, 8.0, 18.0, 8.0]"
data,totems,3,3,18,3,6,14.200000,"[2.0, 22.0, 18.0, 21.0, 8.0]"
data,totems,3,3,19,1,6,13.200000,"[20.0, 6.0, 6.0, 17.0, 17.0]"
data,totems,3,3,20,5,6,8.800000,"[12.0, 12.0, 4.0, 6.0, 10.0]"
data,totems,3,3,21,4,6,25.800000,"[18.0, 31.0, 17.0, 30.0, 33.0]"
data,totems,3,3,22,5,6,20.600000,"[33.0, 33.0, 18.0, 2.0, 17.0]"
data,totems,3,3,23,4,6,26.400000,"[32.0, 17.0, 30.0, 34.0, 19.0]"
data,totems,3,3,24,4,6,6.800000,"[6.0, 8.0, 6.0, 4.0, 10.0]"
data,totems,3,4,0,2,6,15.600000,"[8.0, 23.0, 10.0, 19.0, 18.0]"
data,totems,3,4,1,2,6,35.200000,"[47.0, 32.0, 19.0, 45.0, 33.0]"
data,totems,3,4,2,2,6,28.600000,"[23.0, 37.0, 21.0, 32.0, 30.0]"
data,totems,3,4,3,1,6,22.000000,"[34.0, 19.0, 20.0, 17.0, 20.0]"
data,totems,3,4,4,1,6,29.800000,"[32.0, 18.0, 32.0, 34.0, 33.0]"
data,totems,3,4,5,2,6,10.000000,"[6.0, 12.0, 12.0, 6.0, 14.0]"
data,totems,3,4,6,1,6,30.000000,"[47.0, 19.0, 4.0, 47.0, 33.0]"
data,totems,3,4,7,6,6,17.600000,"[10.0, 21.0, 26.0, 12.0, 19.0]"
data,totems,3,4,8,4,6,11.200000,"[10.0, 14.0, 10.0, 12.0, 10.0]"
data,totems,3,4,9,6,6,29.200000,"[31.0, 33.0, 32.0, 32.0, 18.0]"
data,totems,3,4,10,5,6,35.400000,"[32.0, 47.0, 49.0, 17.0, 32.0]"
data,totems,3,4,11,6,6,16.400000,"[23.0, 23.0, 6.0, 22.0, 8.0]"
data,totems,3,4,12,6,6,27.800000,"[32.0, 17.0, 20.0, 36.0, 34.0]"
data,totems,3,4,13,5,6,15.400000,"[19.0, 24.0, 22.0, 8.0, 4.0]"
data,totems,3,4,14,3,6,15.200000,"[18.0, 22.0, 18.0, 10.0, 8.0]"
data,totems,3,4,15,5,6,26.800000,"[20.0, 34.0, 17.0, 31.0, 32.0]"
data,totems,3,4,16,5,6,34.600000,"[33.0, 17.0, 30.0, 47.0, 46.0]"
data,totems,3,4,17,6,6,23.000000,"[31.0, 8.0, 37.0, 2.0, 37.0]"
data,totems,3,4,18,4,6,15.400000,"[4.0, 21.0, 22.0, 6.0, 24.0]"
data,totems,3,4,19,6,6,9.200000,"[12.0, 12.0, 10.0, 8.0, 4.0]"
data,totems,3,4,20,6,6,16.600000,"[25.0, 21.0, 6.0, 10.0, 21.0]"
data,totems,3,4,21,5,6,27.200000,"[30.0, 21.0, 35.0, 35.0, 15.0]"
data,totems,3,4,22,6,6,15.200000,"[6.0, 20.0, 20.0, 6.0, 24.0]"
data,totems,3,4,23,1,6,28.200000,"[35.0, 36.0, 17.0, 31.0, 22.0]"
data,totems,3,4,24,5,6,29.400000,"[4.0, 47.0, 46.0, 31.0, 19.0]"
data,totems,3,5,0,3,6,24.400000,"[19.0, 23.0, 10.0, 37.0, 33.0]"
data,totems,3,5,1,2,6,35.800000,"[35.0, 32.0, 46.0, 31.0, 35.0]"
data,totems,3,5,2,6,6,35.400000,"[33.0, 31.0, 47.0, 17.0, 49.0]"
data,totems,3,5,3,6,6,30.200000,"[6.0, 31.0, 34.0, 34.0, 46.0]"
data,totems,3,5,4,2,6,24.000000,"[21.0, 20.0, 37.0, 4.0, 38.0]"
data,totems,3,5,5,2,6,35.400000,"[20.0, 31.0, 46.0, 34.0, 46.0]"
data,totems,3,5,6,1,6,24.400000,"[6.0, 36.0, 19.0, 37.0, 24.0]"
data,totems,3,5,7,5,6,19.000000,"[25.0, 27.0, 12.0, 21.0, 10.0]"
data,totems,3,5,8,1,6,22.800000,"[26.0, 28.0, 21.0, 22.0, 17.0]"
data,totems,3,5,9,1,6,31.400000,"[34.0, 21.0, 34.0, 36.0, 32.0]"
data,totems,3,5,10,1,6,29.000000,"[17.0, 33.0, 38.0, 35.0, 22.0]"
data,totems,3,5,11,2,6,12.400000,"[10.0, 18.0, 14.0, 10.0, 10.0]"
data,totems,3,5,12,6,6,29.400000,"[37.0, 33.0, 36.0, 23.0, 18.0]"
data,totems,3,5,13,5,6,31.000000,"[2.0, 35.0, 47.0, 36.0, 35.0]"
data,totems,3,5,14,5,6,17.800000,"[4.0, 22.0, 27.0, 8.0, 28.0]"
data,totems,3,5,15,6,6,25.000000,"[36.0, 22.0, 21.0, 23.0, 23.0]"
data,totems,3,5,16,2,6,25.200000,"[37.0, 23.0, 6.0, 37.0, 23.0]"
data,totems,3,5,17,1,6,23.800000,"[8.0, 38.0, 38.0, 17.0, 18.0]"
data,totems,3,5,18,2,6,23.800000,"[8.0, 38.0, 18.0, 35.0, 20.0]"
data,totems,3,5,19,1,6,24.000000,"[10.0, 36.0, 34.0, 23.0, 17.0]"
data,totems,3,5,20,1,6,18.600000,"[14.0, 21.0, 26.0, 22.0, 10.0]"
data,totems,3,5,21,1,6,36.200000,"[47.0, 46.0, 33.0, 34.0, 21.0]"
data,totems,3,5,22,6,6,11.600000,"[12.0, 14.0, 8.0, 14.0, 10.0]"
data,totems,3,5,23,5,6,30.000000,"[36.0, 32.0, 23.0, 21.0, 38.0]"
data,totems,3,5,24,5,6,24.400000,"[19.0, 8.0, 35.0, 37.0, 23.0]"
dim_balanced,glyphs,3,0,0,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,1,2,6,37.000000,"[37.0, 37.0, 37.0, 37.0, 37.0]"
dim_balanced,glyphs,3,0,2,2,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,3,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,4,5,6,14.000000,"[14.0, 14.0, 14.0, 14.0, 14.0]"
dim_balanced,glyphs,3,0,5,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,6,1,6,14.000000,"[14.0, 14.0, 14.0, 14.0, 14.0]"
dim_balanced,glyphs,3,0,7,2,6,37.000000,"[37.0, 37.0, 37.0, 37.0, 37.0]"
dim_balanced,glyphs,3,0,8,5,6,14.000000,"[14.0, 14.0, 14.0, 14.0, 14.0]"
dim_balanced,glyphs,3,0,9,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,10,2,6,37.000000,"[37.0, 37.0, 37.0, 37.0, 37.0]"
dim_balanced,glyphs,3,0,11,5,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,12,1,6,29.000000,"[29.0, 29.0, 29.0, 29.0, 29.0]"
dim_balanced,glyphs,3,0,13,6,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,14,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,15,2,6,37.000000,"[37.0, 37.0, 37.0, 37.0, 37.0]"
dim_balanced,glyphs,3,0,16,3,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,17,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,0,18,1,6,29.000000,"[29.0, 29.0, 29.0, 29.0, 29.0]"
dim_balanced,glyphs,3,0,19,3,6,37.000000,"[37.0, 37.0, 37.0, 37.0, 37.0]"
dim_balanced,glyphs,3,0,20,1,6,2.000000,"[2.0, 2.0, 2.0, 2.0, 2.0]"
dim_balanced,glyphs,3,1,0,6,6,24.200000,"[39.0, 39.0, 39.0, 2.0, 2.0]"
dim_balanced,glyphs,3,1,1,2,6,15.200000,"[14.0, 14.0, 16.0, 16.0, 16.0]"
dim_balanced,glyphs,3,1,2,4,6,10.400000,"[2.0, 16.0, 16.0, 2.0, 16.0]"
dim_balanced,glyphs,3,1,3,3,6,24.200000,"[39.0, 39.0, 39.0, 2.0, 2.0]"
dim_balanced,glyphs,3,1,4,3,6,15.200000,"[16.0, 16.0, 14.0, 16.0, 14.0]"
dim_balanced,glyphs,3,1,5,1,6,3.200000,"[4.0, 2.0, 4.0, 2.0, 4.0]"
dim_balanced,glyphs,3,1,6,1,6,15.200000,"[14.0, 16.0, 14.0, 16.0, 16.0]"
dim_balanced,glyphs,3,1,7,4,6,30.200000,"[31.0, 31.0, 29.0, 29.0, 31.0]"
dim_balanced,glyphs,3,1,8,5,6,22.400000,"[28.0, 14.0, 28.0, 28.0, 14.0]"
dim_balanced,glyphs,3,1,9,6,6,3.200000,"[4.0, 2.0, 2.0, 4.0, 4.0]"
dim_balanced,glyphs,3,1,10,1,6,38.200000,"[39.0, 39.0, 37.0, 39.0, 37.0]"
dim_balanced,glyphs,3,1,11,3,6,19.400000,"[31.0, 2.0, 2.0, 31.0, 31.0]"
dim_balanced,glyphs,3,1,12,3,6,30.200000,"[29.0, 31.0, 29.0, 31.0, 31.0]"
dim_balanced,glyphs,3,1,13,2,6,3.200000,"[2.0, 2.0, 4.0, 4.0, 4.0]"
dim_balanced,glyphs,3,1,14,5,6,3.200000,"[2.0, 4.0, 4.0, 4.0, 2.0]"
dim_balanced,glyphs,3,1,15,3,6,15.200000,"[16.0, 16.0, 14.0, 16.0, 14.0]"
dim_balanced,glyphs,3,1,16,5,6,3.200000,"[2.0, 4.0, 4.0, 4.0, 2.0]"
dim_balanced,glyphs,3,1,17,5,6,19.400000,"[2.0, 31.0, 31.0, 2.0, 31.0]"
dim_balanced,glyphs,3,1,18,3,6,15.200000,"[14.0, 16.0, 16.0, 16.0, 14.0]"
dim_balanced,glyphs,3,1,19,6,6,22.400000,"[28.0, 28.0, 28.0, 14.0, 14.0]"
dim_balanced,glyphs,3,1,20,3,6,10.400000,"[2.0, 16.0, 16.0, 2.0, 16.0]"
dim_balanced,glyphs,3,2,0,2,6,20.600000,"[31.0, 2.0, 33.0, 33.0, 4.0]"
dim_balanced,glyphs,3,2,1,3,6,43.600000,"[39.0, 39.0, 48.0, 46.0, 46.0]"
dim_balanced,glyphs,3,2,2,4,6,25.400000,"[41.0, 2.0, 41.0, 4.0, 39.0]"
dim_balanced,glyphs,3,2,3,4,6,26.600000,"[16.0, 42.0, 42.0, 31.0, 2.0]"
dim_balanced,glyphs,3,2,4,4,6,32.600000,"[45.0, 45.0, 43.0, 16.0, 14.0]"
dim_balanced,glyphs,3,2,5,2,6,11.600000,"[16.0, 18.0, 4.0, 2.0, 18.0]"
dim_balanced,glyphs,3,2,6,2,6,38.400000,"[38.0, 38.0, 38.0, 39.0, 39.0]"
dim_balanced,glyphs,3,2,7,5,6,31.400000,"[31.0, 31.0, 31.0, 33.0, 31.0]"
dim_balanced,glyphs,3,2,8,6,6,30.800000,"[28.0, 28.0, 28.0, 42.0, 28.0]"
dim_balanced,glyphs,3,2,9,1,6,11.600000,"[16.0, 18.0, 18.0, 4.0, 2.0]"
dim_balanced,glyphs,3,2,10,6,6,34.000000,"[46.0, 46.0, 16.0, 46.0, 16.0]"
dim_balanced,glyphs,3,2,11,2,6,36.800000,"[2.0, 31.0, 60.0, 31.0, 60.0]"
dim_balanced,glyphs,3,2,12,3,6,45.600000,"[50.0, 39.0, 39.0, 50.0, 50.0]"
dim_balanced,glyphs,3,2,13,1,6,20.600000,"[4.0, 31.0, 31.0, 33.0, 4.0]"
dim_balanced,glyphs,3,2,14,2,6,25.400000,"[39.0, 2.0, 41.0, 41.0, 4.0]"
dim_balanced,glyphs,3,2,15,6,6,16.400000,"[18.0, 16.0, 16.0, 14.0, 18.0]"
dim_balanced,glyphs,3,2,16,1,6,32.600000,"[53.0, 2.0, 39.0, 53.0, 16.0]"
dim_balanced,glyphs,3,2,17,6,6,25.400000,"[41.0, 4.0, 4.0, 39.0, 39.0]"
dim_balanced,glyphs,3,2,18,6,6,41.400000,"[14.0, 28.0, 47.0, 59.0, 59.0]"
dim_balanced,glyphs,3,2,19,2,6,39.400000,"[37.0, 41.0, 41.0, 41.0, 37.0]"
dim_balanced,glyphs,3,2,20,2,6,11.600000,"[4.0, 16.0, 4.0, 18.0, 16.0]"
dim_balanced,glyphs,3,3,0,6,6,21.800000,"[33.0, 2.0, 35.0, 35.0, 4.0]"
dim_balanced,glyphs,3,3,1,3,6,56.800000,"[68.0, 39.0, 70.0, 37.0, 70.0]"
dim_balanced,glyphs,3,3,2,1,6,26.600000,"[39.0, 43.0, 4.0, 4.0, 43.0]"
dim_balanced,glyphs,3,3,3,1,6,26.600000,"[41.0, 41.0, 41.0, 6.0, 4.0]"
dim_balanced,glyphs,3,3,4,5,6,53.600000,"[33.0, 33.0, 68.0, 68.0, 66.0]"
dim_balanced,glyphs,3,3,5,5,6,20.000000,"[4.0, 2.0, 32.0, 30.0, 32.0]"
dim_balanced,glyphs,3,3,6,2,6,34.800000,"[46.0, 48.0, 48.0, 18.0, 14.0]"
dim_balanced,glyphs,3,3,7,5,6,44.000000,"[39.0, 46.0, 48.0, 46.0, 41.0]"
dim_balanced,glyphs,3,3,8,2,6,38.600000,"[51.0, 18.0, 16.0, 53.0, 55.0]"
dim_balanced,glyphs,3,3,9,6,6,20.000000,"[30.0, 18.0, 4.0, 18.0, 30.0]"
dim_balanced,glyphs,3,3,10,1,6,24.800000,"[16.0, 16.0, 30.0, 30.0, 32.0]"
dim_balanced,glyphs,3,3,11,6,6,20.000000,"[30.0, 4.0, 30.0, 4.0, 32.0]"
dim_balanced,glyphs,3,3,12,6,6,47.800000,"[31.0, 59.0, 31.0, 59.0, 59.0]"
dim_balanced,glyphs,3,3,13,6,6,36.400000,"[50.0, 4.0, 41.0, 48.0, 39.0]"
dim_balanced,glyphs,3,3,14,4,6,21.800000,"[31.0, 35.0, 6.0, 33.0, 4.0]"
dim_balanced,glyphs,3,3,15,6,6,46.800000,"[68.0, 69.0, 40.0, 16.0, 41.0]"
dim_balanced,glyphs,3,3,16,1,6,33.800000,"[55.0, 18.0, 16.0, 39.0, 41.0]"
dim_balanced,glyphs,3,3,17,5,6,40.200000,"[53.0, 53.0, 49.0, 30.0, 16.0]"
dim_balanced,glyphs,3,3,18,2,6,17.600000,"[18.0, 16.0, 20.0, 18.0, 16.0]"
dim_balanced,glyphs,3,3,19,2,6,49.400000,"[57.0, 39.0, 37.0, 57.0, 57.0]"
dim_balanced,glyphs,3,3,20,1,6,29.000000,"[33.0, 18.0, 16.0, 47.0, 31.0]"
dim_balanced,glyphs,3,4,0,1,6,32.200000,"[41.0, 2.0, 50.0, 50.0, 18.0]"
dim_balanced,glyphs,3,4,1,1,6,39.000000,"[53.0, 55.0, 53.0, 16.0, 18.0]"
dim_balanced,glyphs,3,4,2,1,6,37.800000,"[4.0, 48.0, 52.0, 55.0, 30.0]"
dim_balanced,glyphs,3,4,3,5,6,31.800000,"[18.0, 18.0, 47.0, 38.0, 38.0]"
