program_string,emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color,render_filepath
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,s_curve,blue,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/48.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,s_curve,blue,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/49.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,s_curve,blue,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/50.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,s_curve,blue,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/51.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,s_curve,blue,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/52.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -1.5 0.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,s_curve,blue,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/53.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,red,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/54.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,red,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/55.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,red,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/56.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,red,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/57.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,red,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/58.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,red,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/59.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,red,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/60.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,red,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/61.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,red,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/62.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,green,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/63.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,green,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/64.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,green,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/65.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,green,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/66.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,green,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/67.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,green,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/68.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,green,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/69.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,green,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/70.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 1 0 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,green,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/71.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,blue,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/72.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,blue,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/73.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,red,two_dots,blue,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/74.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,blue,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/75.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,blue,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/76.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,red,two_dots,blue,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/77.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,blue,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/78.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,blue,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/79.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 1 0 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 0 0 1 (C (lift -0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 0.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,red,two_dots,blue,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/80.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 1 0 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,green,h_line,red,h_line,red,balanced_data/var_balanced/glyphs/dim3/var4/images/81.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 1 0 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,green,h_line,red,h_line,green,balanced_data/var_balanced/glyphs/dim3/var4/images/82.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 0 1 (C (lift -1.5 2.0 0) (curve 0 3.0 0))))),h_line,green,h_line,red,h_line,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/83.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 1 0 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,green,h_line,red,s_curve,red,balanced_data/var_balanced/glyphs/dim3/var4/images/84.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 1 0 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,green,h_line,red,s_curve,green,balanced_data/var_balanced/glyphs/dim3/var4/images/85.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 0 1 (C (lift -1.5 2.0 (/ pi 7.25)) (curve -0.8 1.5 0.5) (curve 0.8 1.5 0.5))))),h_line,green,h_line,red,s_curve,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/86.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 1 0 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,green,h_line,red,two_dots,red,balanced_data/var_balanced/glyphs/dim3/var4/images/87.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 1 0 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,green,h_line,red,two_dots,green,balanced_data/var_balanced/glyphs/dim3/var4/images/88.png
(C (C (lift -1 -2.0 (/ pi 2)) (curve 0 4.0 0) (lift 1 -2.0 (/ pi 2)) (curve 0 4.0 0)) (C (C (color 0 1 0 (C (lift -1.5 -2.0 0) (curve 0 3.0 0))) (color 1 0 0 (C (lift -1.5 0.0 0) (curve 0 3.0 0)))) (color 0 0 1 (C (lift -0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0) (lift 0.5 2.0 (/ pi 2)) (curve pi 0.314 1.0) (curve pi 0.314 1.0))))),h_line,green,h_line,red,two_dots,blue,balanced_data/var_balanced/glyphs/dim3/var4/images/89.png
